safe_address,tx_fee_eth
0x00008ca94c831a8d89eb701be216ea2f8c260004,0.00563073741317416900
0x00014af7b4f6805923c33e393ed1d6da764b71e5,0.00885273277884242100
0x00030d212c7eaf9f86c18b35f551a0f7f1ff2f17,0.00444856917427936000
0x00069d99dff86fce8b61ad719ab0567c73a5db70,0.01218283972132950200
0x00093be5f0d05aa6837fa1f19025102ffe767cae,0.00099931419060000000
0x000c1d68a2f711e3955b3a8ae09b6481b3d4da55,0.82298770244027144500
0x000d2d9566f0705389f5624bbb41ccff8c994dec,0.00259441874574544300
0x00143702accc684870d9cdd83b3d2cda1acaed01,0.00220498898198886700
0x0017cf5b7930c8f6dfe1623d4ec001f556642266,0.01466623384339135600
0x00189c51bc75c52db15b95d77a0bbaa258d707e5,0.58465288380251928900
0x001b5e4867e1b5a8364a95ef7c519881b37e8222,0.00077548800000000000
0x001bf707c23bdae22d4b9a738e1ba7ec330ebce1,0.02039480822222956300
0x001daef5e127649ffd5088808438ace6580973c1,0.00611900619853934400
0x00234aae43c6b71497d65110b6bdbd732e625fbb,0.00196521119447948600
0x00297bbd3e33907b6f8a8f37a7104283c0e6d5e1,0.05993824870916611600
0x002bc520379daa3470a723bd73aaaa37c46ad731,0.01033982077518102900
0x0034de1888dbc3b607be98f3df21bb715a54d3b3,0.05221090034092534700
0x0034e8411d397c7377c06995565e61846d9af957,0.02555094865818923600
0x00368b69e8a5b0ced60a94204091917fe83fd3a8,0.04886051508097125500
0x0036aa4cb362be6a39b484582306703af44fee8e,0.12293392400317845600
0x003b5b6f1b4f35deaf0916e1d13c12e09de0c803,0.00272098000000000000
0x0044d698143903008c16f6939bb2db48b9ca171f,0.00527994528120897100
0x00458f2b92d1722d0d44bbffa961a73e5107475d,0.00084386588981969100
0x004bafda2c1cc1a492ccd175191da0922b9bb74c,0.00954396370702678400
0x005051ab64f71802ef12a3652d6ae13735dc5d55,0.00693953327635458200
0x00535dc54ea0bfdfbf3371ea8f59aedd80f241fc,0.00320960000000000000
0x005699ff2f1853b7ff9bbba51298e55b583b5ac0,0.00673873675147640000
0x00590aead07325386fbe34bd27cb250345563940,0.05388353035519458200
0x0059eacfd1a8e3077de44302169f4dc512b86729,0.00152587829698881300
0x006342f9c4b6a0b0f3cb898fe83e2390eeedd0cf,0.00991401036482033500
0x0065bf05b60a06f166cdf022e78dd75e9bdd54b4,0.00228775186530534600
0x0067bf6c57901224572d9e5a8dbfbb816a0cc95c,0.00380508703031628600
0x0068e831a2b45f51aa1767e28282d4bd7926fd13,0.02521350454113317600
0x00692712b3b80ec3be7fff5927c3e96cf77bbd86,0.00373693740385426600
0x006b1baa7469adf48fa632e9efc00635d77ea1f5,0.02327342886494034000
0x006b967e882c6605fb0871340e52ac1510951f29,0.01351778278729943300
0x006d1194256a0754b489dc9b8596a4c4a721cb9c,0.85076832473423455100
0x006da2d27aae72a15f593879c74abdd87455b145,0.01928605800689792400
0x006e618ff59adb2260e3f8da51e34c31eff4df5d,0.02669555188046404200
0x006fa57a599bfdc1e3ee9fa776fd70f50c402d96,0.00569751159567554000
0x0070b8cb2e26a0715ab6bf1d07550647785e0a4a,0.03816764558920731000
0x0073a307d712ee46f6619a0b28a9f8aebcb2ef57,0.00453624849018699000
0x00779244b5d3e606cf037de986a6f4f28637af00,0.00646215651545456000
0x007b07593e6372187f2da1a2aad13f7f23de702a,0.00246229933110000000
0x007de2d6d17472325810e5d915d125fb5681d448,0.00296634000000000000
0x008a294aac63a408b5985452caf6262167bbd628,0.00443436266549465500
0x008a944ee903049b562b94f14f40a4ff6de935c8,0.00596443603266868600
0x0093344ed455f0a8fd9f3350f717f209a6efecab,0.00143111136538558200
0x0094d3015fe19604d2e0fa5e509943bb6b39a735,0.00201124601601290800
