safe_address,tx_fee_eth
0x00b295df5f04ad9d2f238ea74a5164cfba6cd1de,0.01525354353051902200
0x00b2e3c4347e314a931bfff899d239222ec8cc9f,0.05259206430000000000
0x00b3f05385b95271304228df9a8b01bdd1931970,0.00636681500000000000
0x00b5c3dcf3e07cdb0a61af9eb631a94d4f23a92c,0.02836096209987741300
0x00b7ca104ab0bb9a0c117947c3c1e6242f29c717,0.43449673562450699400
0x00b81d5999d808dacccd9debb32b0aee4a44cddf,0.00867522284141993300
0x00b9dce89209c95d8cb0f81c99596e3b02e0add7,2.34839458814239392300
0x00bf926ca4308e4721ad3a2ec5b9adc4bf087da4,0.00650220354885985000
0x00bf9d749beb39756dad6d30df022002238cfcb7,0.00200496286000000000
0x00c668fea3b2283c43d02c72f9ca7f00ae341a91,0.00553274940778692700
0x00c6738c69ad9fa5151328464239a51f11bfac17,0.00536714512850000000
0x00c922b5a5796ba957c8f8f27c73859f0a938b67,0.00317886216540000000
0x00ca28cd82d4d3655a270a4ab828438973a05267,0.34864244252610664800
0x00cd63b6a35855c8538293d6289590c21b94356e,0.00488513389407118700
0x00d005f436a3c6d8f232e899dad474df18b47f7b,0.32384482419597501500
0x00d1571fbe5ba56938aa9f6fca6b8cb6ab132f65,0.01638279434240659400
0x00d41b7afe02ebd4261e4b681543a34790f516b7,0.00730901400000000000
0x00d8496a440eefa0df28a34e886196cb3f03d9cb,0.00430210713750000000
0x00da99a1d0abd3d4ac9ef70d8ea09594485e783c,0.00203147595000000000
0x00dadd2ab02646e2ff48fbaa17209edbeb19f26d,0.03108155304073356600
0x00e19d95af93d43d6da99185f6d03feb031abaaf,0.00631511047913361400
0x00e286b5256aa6cf252d5a8a5a7b8c20ec3bc4d5,4.89014379558375184400
0x00e4d3a18b35fc1689950d421c8afc0030b74cf5,0.00443850727631312800
0x00e5362254542a47da6962b3965a4d7f64b47030,0.00688887785257835600
0x00ea888be6f1246795df9dcf57d9d247e01c5ba2,0.19697424811561812300
0x00eac18b8739a0de32f8337a352fe4255c06310b,0.00449505070024517900
0x00f29ed858a03fd32f892f6decda7ddbe412af44,0.25796748079975651900
0x00f4417582c0d98fdf065544f6f6204d649d5f64,0.05668591170714565300
0x00f8571608dc5061c18af4d4c32b930f8d763f98,0.00582436694840000000
0x00f8ce1120a7f0ca9d0ba5a6170847ad389d8077,0.00771656722002675000
0x00fd16ac0399b3e690b77ca8e76f37a1369f46c0,0.00274439475505819700
0x0101292f5bb43af36007e9d4d60f4cf5a4682c4a,0.00099264080000000000
0x0103818bb99b3226ab431a682a883bdee78533a2,0.00722443434666737400
0x0104572933f89bba8426b3feb3bb572b0ebc52ea,0.05266276090487451200
0x01069ff7f59514ade22e8f682b7334676c00c56c,0.00990346808810463300
0x01074e383ea1f32b1c33c18f74d003f6df09c6dd,0.00620319885422301600
0x01122c4b59a2bee42508ed1ea232b88728646895,0.05684152760000000000
0x01161968216fbcb451d78b1e32b1b4ec0ec4c07d,0.00686074931964637100
0x01200c0d245318781727efaa427daa47bca659a6,0.00590258031224061600
0x01200cbcbbb4863213f5deaad706aae737757e97,0.01105125254889664200
0x012436482f04c285ecd5d70e62767c88e4637ca2,0.00447072126000000000
0x012877ea172f0bca46bcdd57ecd715289bf6ac85,0.00452494748186702600
0x012a9a6c8969c8fe7d50d94b78a55870a0fdf63c,0.00223399012818758000
0x012f5b8f528d5cb4f171ab5e35bc9f438b558431,0.00575580553080000000
0x013133210bbf3c669d2ca8d6ece1ebbebb0b9515,0.00355104862340000000
0x013c34035b42f4192241449c9680ca0e92389077,0.13354214175291465100
0x013ed67432b275f6c61bd87671fe77f20fa4585f,0.00887211201041859800
0x014145161be0a3b0fb9000803d1bdddabe532d0e,0.02341853816893952200
0x01449bcf4a4b74b7b817275e284b4820fdeec059,0.02055793640000000000
0x01463d0daac25a0a39ef606e691f263722e474b1,0.05021424033706469900
0x014707d48f2dea1a27f4909034b76723dffce365,0.01094887818775287600
0x014b668acb9135a97e91df88608e0b79b4974604,0.04936257988705508900
0x014d9fc10c5cf531295ebd9edce9946a7775fd52,0.00947655125890478400
0x014f294604054c1dfec854ebe4a417883b0e64a2,0.00582311852316283800
0x014fdd094cd9aa79e79e2630e4d2176759816af5,0.00635508217361706900
0x0153b3f7fa7db6bce402c71549e0590c6f6768f5,0.20876291332967964700
0x01576082b9b94d55205cc70c9303b205f701a90b,0.00462360131852821600
0x015dd85c69debf23a567df80e7480261bbd55127,0.06085008000000000000
0x0160ebbe309620f05623bd3c200d8f87df0d7202,0.09455078488531724900
0x0162cd2ba40e23378bf0fd41f919e1be075f025f,0.43220750136615169800
0x01659af61441c5219d4bb0866c14aaf601e979bb,0.00286619261120724900
0x0165bf2c6a8b21e12c1d0b1f38087e9c0bfb33e3,0.43373967747019301200
0x0167efcf8779540c0c663988223c8af1c987dd27,0.03206608500000000000
0x01681176617ae7abb6e68ddffbb0d9303a67fc4c,0.00976338327322581600
0x0169669a2df72791d013d8b5f1853f21035c5c0b,0.01109960500000000000
0x0169e9a5b51d06469c13e746754c6dd656ead530,0.00632813965824207600
0x016a26a88ffe260dc5d054ab3bc537d20b03fb72,0.01246534506555952900
0x016b607e783903a53e2e204800b07cc6cf6e5481,0.01366240400000000000
0x016bdd036e8ec2431a1a0cc2bf849e81af441e35,0.03109517000000000000
0x0170b30b681dbfe8f4670e2f43a3e6256c2f481d,0.01077487153238572600
0x0172ea35b71e99199c6bd4403cbe94df812b6c1c,0.00449879264697423000
0x01766cc2af3be71a413c57c020d3008073895fdd,0.01745664183621472900
0x01823f2d3bad3ac490602a62a4d3daaca7e27c86,0.06008940802990422500
0x018266a39cee6348136fc8d7dfff04c8210918d9,0.00701158012440000000
0x0184670b561ce2a85c97b11b06116c2b0a044663,0.40671784857641947700
0x0188bae9cd54aac79e08cd31987bceb7ad41f509,0.01057394971305420700
0x018d405c76186584dc92e558ba05d4cf7d47714a,0.00479008194443809500
0x0194075637623d41a22d6c15901b3908cf0f92ca,0.04989438900000000000
0x01958b5845685de454e016470e7200511eabd152,0.29472539456739543600
0x01999e431752136372a3d485f527907a6b02a1d1,0.07291225972400311500
0x019ac0528868dcd284456392569e5b0dbe3a8b1b,0.20644972776512433300
0x019cce84bf7134ed015c0ab6e0818f6af6b930f6,0.00895539377074947800
0x019f3c257d9ab0e85c906a19dfb446076847f167,0.01183093610629040000
0x01a0cbead3deff0eaf26e80dc5b7989a5ed1c622,0.01502842140611578700
0x01a24ec230d1070f768fe9e7eb07e23d16a9e038,0.07742226862587363000
0x01a2abf2d21013a5f23755739755e2ef01865ad8,0.00345580930470000000
0x01a3155936509afb76af3f872ad1ae3c06f5c1dd,0.00493014814866863700
0x01a628361bb8378675c60af503dd6199876746d7,0.10122540002578229900
0x01a7dcc2a42b8a1725d65cc5885a547870218fae,0.01625277636103438000
0x01a9d56996ae28187287da78e1a5ae3aab8c77d8,0.01154915105826120500
0x01af869aa8b2193660cd51164b221331aa670311,0.13560277475022340700
0x01b3004cbbc4cf279f4378706f99d26a3245039d,0.00403936958130000000
0x01b3fed27e797a99d3fcf902e1372389100f4a49,0.14871822485741776800
0x01b5e75e414732b674bc2b47d07b0a12dbf2b50c,0.00801727500000000000
0x01c82387e1b79081636df2a83e1313bb86ec716b,0.60572535006451126200
0x01c9af4bcf36c71dd0197f42b7c288c24c35dd92,0.01456948748035692300
0x01cbb239c87198d3c6c1f1dbb6111aef0a6279e3,0.02847183841291546200
0x01d2349206a96db3f16a39535b00de278bd3a639,0.12463127160742336100
0x01d26f8c5cc009868a4bf66e268c17b057ff7a73,0.93707269448204999600
0x01d6b5537ad3f57511dccc00c791d3d53e20dfd0,0.00144334395680000000
0x01da7fb40f865d7d4f634bad33fec0b76df727da,0.94250552360693559300
0x01daaca3af09e76228b629803ccfe0e09f5705e4,0.00227378100000000000
0x01dabeb970ed21e4f18457be8e85dc96ffd91aad,0.02684546126151817400
0x01db0ca5c5cace60efadfa3ffcf73c1069a45567,0.02861486230328887400
0x01db1ac5fee709422f5144fe6dec698e39c20f46,0.91818377047452908000
0x01ddd3bdd21aa592a33642b1892c6d91eb092b73,0.04470360267931010300
0x01e13ea151254714389c690793b6c675629b7f07,0.00879022013739050400
0x01e8cabb947b6ecbab705377330b03ddbfd06962,0.00551209638697569300
0x01e8cec73b020ab9f822fd0dee3aa4da2fe39e38,0.05679235245307369500
0x01efd1bf8a257eea7a8e71c543f67b0d8d4e65b3,0.00429401208425986700
0x01f31a18b9799d4ce8af29943f17d6c13426e6e1,0.23367163124569069300
0x01f4b8156d4b39e1626864bb4e4a627684861178,0.01504242238958613600
0x01f4f0978977fd48226be8f64dba97af73d17b5d,0.02565093813775671600
0x01f6ea895ce104c279f7c9fb6413ffab67e04ed7,0.00725632618965661800
0x01fbd72fc3717675b1c1314f3190b2597dd3f696,0.02185178465199207300
0x01fdacf28585170e64ca966a3770ebd4392f9a06,0.01989524424753380600
0x01ffb4c303d398f046a427242588b633af43700d,0.00872178910350369000
0x0200ddc4f7279896dfc7de42e2631a29e8931532,0.43510864792781609500
0x0204c22be67968c3b787d2699bd05cf2b9432c60,0.09779063518982126500
0x020b2f1fe869302375a3762c6d510139328c1889,6.41995754812895126000
0x020d201f91debe3a8fd4be97d7d5c2770f183b88,0.00571667364310000000
0x020f98c09fe09fb0412504bdc8dc46cc6dc41260,0.00483278168791084500
0x0211bc154b9ae0f8c54ca892eed1cd5aa5c7c89d,0.00602800000000000000
0x02170354b2d8894c9acdbab78f3d82becb3cf7d8,0.03045398409612344300
0x021830e124a47e3c300710e6c6affc65f619f5fe,0.03997407777896451600
0x021857e2255a0b348145cc5a03e5814365c2eb82,0.00870670946733814000
0x021bfb3ea3a97629721bd0b95d9af21d8b9224a0,0.48982743001371064400
0x021d6942f9f4db82663045137f9e14af4623c33e,0.00468407883974012700
0x021e31c06a93021b1eeabfd6ce7f6276a8c3087d,0.03829427536114428600
0x021ede260e7b6c4eb839aab7b4e8015598adc6ee,0.03967845654482443000
0x021f092a69ff934d5ad95480660f1d7598dccb9a,0.17967736434024843200
0x021f1394f1a0caba6e35ed3a4230e6511a55ac93,0.00255457205000000000
0x022404ccc7052e8172c696f14489e7c5f7f3e665,0.00452931080000000000
0x022609207888652fafc17a5e1304c1beecd35530,0.17819146788863836100
0x0226cfa832e140548f321bbf55addbe0b118edfe,0.00560203000000000000
0x022ebf243a00a3198397b80865c9290f5901d255,0.00429358705914823600
0x022f8a41779b8989869ea14a4f60eeef8a3e40c1,0.01461084275426391200
0x02320bb6431a39ceee7902872b5b62a504ce8b74,0.00383589385141269200
0x023399e8658ecf82f827a3fbdedc1bd84b3f1a4d,0.18376177815772307900
0x0234bbfcf5205ed4004b053303e90b7a4f4c3179,0.02451902809580903200
0x02397d506031877dd282d3b4629051fe62851421,0.00426673950243343700
0x0239807e4a07fca09fb5397f96e114b70fcda17a,0.07300792307944270400
0x023a6f24fdcee79c0cc592222e7ff58cbd19c8d9,0.13017957194250554000
0x023f99056d6a57324a6f2f16d5a6f94e98631edf,0.00329528066742923500
0x023ffc1e73c226f2f0bbe8257eaa945d23287b3b,0.00455049948310208100
0x0243026bb0fdebb5f7da071623bc3e90226ea5f4,0.16827323420595223100
0x0243cc7705a10762d852419b88559a72d68fd1d1,0.75322901477418945800
0x02467c44bb8e1ec5aefdb6bcafa9a3aaae3ecefd,0.02081379437571350000
0x02474fc2866405f2322891efab7eac85dbe694d4,0.00062617200000000000
0x02479bfc7dce53a02e26fe7baea45a0852cb0909,0.38650347457274891100
0x024bbfad801c538c51479d4e532535109d8cabbb,0.09089760008189612500
0x024be472582b66a00bc828469dfe6e0086e25270,0.00149189874000000000
0x025134a887052262b1bbd3aaf710a74dbeb935ae,2.01853381062070853400
0x025cd0ac13a10937e0d1c494685d81a1a6cf3ae0,0.01585786596375335100
0x025ec3be49bfe4a692f43a89bdd5e5367a14009f,0.00440659252149973300
0x02636edd43420e544a44c5c2eee27b236d091de9,0.00917209600000000000
0x0264df5ff7620faa513905e97c20203d97a27328,0.00433425089067274400
0x0264f5e7be4439d5e79427b6e073cf247af322e4,0.00684505642210000000
0x0267c2b450c35567e34d4ef36fd1ac34e0d52371,0.00073916345210000000
0x026bd7cbd48c53c1a6e1e2f1eca4a643bf0aa8f7,0.00061266735000000000
0x026d2f941f9779648503d2051827fbad8539aafe,0.07775274838458792200
0x026fa8384e747ef76371444bc3ef55bb0136b60b,0.00677027512566524500
0x0271d650f24507a27f948ccafaf15b1984bee0f0,0.00527502692803183400
0x02744fa4bcf876445759b8eedd039501a4737f2f,0.24415688579269590400
0x027899136f30fcdbbd349dbc36d6a9256c28d900,0.00647919269344502400
0x027c7497b4e9f0612ab806f4c3813b7f8e07edf9,0.24596933605269035900
0x027f199fb7dcfa90a3645b2280004defcc9dd99a,0.01073152891960398300
0x02840b7558517a880baf37a33b4feb1185e9b198,0.01914430259113705100
0x0286a9e867b5d0a60f84aaec34f1d8c4cea1af0d,0.03374507271595128200
0x02871c917290a0cf7d873a1aca392c0b2c8d21c3,0.00171618515000000000
0x02882cfdc01f5b85a125826df4a98fa716714c51,0.09976118938662080700
0x028cac8044d70a31ed7e5444a9b0fc06c994efbb,0.10623142823150546100
0x028ddc647e8dc246be55fc1f99b987bfba96e717,0.04083613801609139900
0x028e78d403d8b092f5b3c651a324884b2d327d23,0.00309297434488496800
0x028e9dce3e71ebf90e61fe102490e1f1519cad2e,0.00730901400000000000
0x02903274fdbd5d458dbb5d8f19cf12f4808deac8,0.01898570287820434000
0x029867e3f3ba3ac7651dc7f215202cf171bade38,0.00343355524652177600
0x029ac1fa7b9665a08bb655721892e5d8004325fc,0.01391712182234998000
0x029c187861ea30f5c1cc94a877499c77d90a1173,0.01393193455188084000
0x029ee317a464976a3b059c9522c3da45300e4276,0.00222136700000000000
0x02a31efb38c8811d92214496b1159e531c204011,0.00555629248797361100
0x02a4423ff7c4cbe1351984e35e1fd73f10ef139d,0.02214493856394534100
0x02aa2d52613de1cc9e375bcfd7cfa79894e42bb9,0.06837544948348726400
0x02ac64b8b2a7de09caced89ceccac6db0f0daf1e,0.00506659314748673100
0x02ae9223c40c3ba7178f585541d6b7abfdc52ecb,0.01385853674502310300
0x02b1d96cf2e8c86644f2db979afd4ff92170d686,0.06532811527398881200
0x02b5b80024d25ac39239f7e86757e7cb8e5f710c,0.00645552969419398500
0x02b7ae718b623b3c071c19aa08906af3917677ce,0.01275918500000000000
0x02b9c796de60498ced5a5d65c8fb0f8cf98c3cb4,0.06523789000000000000
0x02bbba04b29928dc9e2a1680d2c3e46ac87125fd,0.02846087184765158300
0x02bcb9675727ade60243c3d467a3bf152142698b,0.07651627614315432600
0x02bcdd47047d8944e5e966ec95bcb939085d3ec5,0.00275450910836254700
0x02bed55a40d844e902e3f65dcc71f4a363c7c17a,0.06201101880000000000
0x02bf9bb3e76e8a92f2ecbebd9f2f984314db9fd6,0.02902388500000000000
0x02c1be7ce8c07096308db18b82fe446c12dcac5d,0.02630592900000000000
0x02c2e03c5f241794909d953f5b8fa630856f172c,0.01541105000000000000
0x02c6819c2cb8519ab72fd1204a8a0992b5050c6e,0.35101393430312386300
0x02d2f2261167ce77dc21187c52e283755e6fef73,0.00706519566380595300
0x02d66bf91f13fcd067aeef231b132556b5e38219,0.01156076622278092300
0x02db92e89a5b76a4a7aed76b9d9aff819020bec7,0.04026084411278780000
0x02dc7bff9ba07904b97b9fa86a47cf18fe7eacda,0.02650155030731772800
0x02ebf2d04aaa3f28114929e3917b7381e4f41cc8,0.11604182220619842700
0x02edb3f69ec21659c02e7a146a4e1adb19e838e0,0.00652972284408916900
0x02f35da6a02017154367bc4d47bb6c7d06c7533b,3.83711816266783808800
0x02f3ebd01e3b02019573a9c3b19e5db804cf640d,0.03975604748112890900
0x02f791b182e2c89f85a885310d8ede536cf010a2,0.00201356170000000000
0x02fa47dbd043c5ff651bab9811e14cd49954ef1c,0.23981983200000000000
0x030063fea2927fcf0720d7c2a41c33d824049c96,0.01752300000000000000
0x0301d1e6dc8138d626741f7765b7908af40c0537,0.00158511016560000000
0x0302b72ad42587a31f2ce497e0c58b69ea9647aa,0.00782911565665448100
0x03034a62c6121021df4a0c2e34244e471be9cb96,0.06812709940494017000
0x0304134e6e03c52c85f1fb9510496d34129bee9f,0.00314353526440000000
0x03047a1109f132567b2cf649ac0fa064f10405fe,2.60471708858834117400
0x03049097fc4e8bbc7a6f1d89430bb3b3267150f6,0.05729287431182551800
0x03089a85fd1f6c81b1e087e280863a5496c949d2,0.01955087678102849000
0x030a1bd3dca3a6b2952d85b7b17058b7eb91b7ed,0.08373477243449665200
0x0312b553633c9f9f0f32c203575c6a4921e2dc7b,0.00142597430000000000
0x031452683858191dee67ca1a6a3c368b6ebf81d4,0.00368795648760000000
0x03154d383d10852afc8ad9f8c51bd501436ab211,0.00113898801500000000
0x0316b598dc749db403d2e253be3455c744e47461,0.29526696258480763100
0x03190bfdd58e1413d37781cb56153281ed1ee9ac,0.00816778200000000000
0x0319365100ae838d840c5b8e5f096873a8988f13,0.00210942443460000000
0x03200ce2772b1644b9a4d7c2671fc1f9c31a6b75,0.00385409126486839900
0x03239e2b644b00af26c755cec20078fa29ff5a38,0.05548644901360888600
0x03265f1b43a3a631b1dac557dccdeff6885be43e,1.20524136831252932200
0x03291b308a320d16d65b7f4a37cf2611f474dd29,0.00762887100000000000
0x032bae5f122aa2902cc88e5089401b5d93474ca9,0.00231818800000000000
0x032f158e6d963560bdd44f5d1e16a48c211d6a21,0.00633994622910000000
0x03379f9c9e30b57c48c5d8fd00dd1e6ebe715f3e,0.00356910519043152200
0x033d7639ef51e293d5b0971723ff7bd5489d17f7,0.00173846770000000000
0x033e1f5f7269658e4700bf8890e3e30d1539438e,0.00654233661806021300
0x033f21db8a30d64d0c366f2be536d60ffec329ce,0.94929066247433075500
0x03465485a3faa8ea42a6e2cf50d6251e5eb11c23,0.00274474972800000000
0x0347106e22fe478978dcd7cfa7831a8213e2e6d6,0.05001449435673923100
0x034b6f3fe18d078b0218e30626afb2ec55b0fe50,0.02263986548033800200
0x034c304f8e326a020a64c811312aeba7e070d6f3,0.00222627263440000000
0x034e5f364969585312546bc256e917f131ebfe2a,0.01659420616008643400
0x034ff617c5daf5eb85a2014b3fd476fc4bb216a6,0.00020381682000000000
0x03511d3e1e7969025c9d49a4f1f1aedb3841f75a,0.11891824713120346500
0x0352c3212a5f629ce25fb90780a4e76075ce10a6,0.00300444385554457600
0x035350a80d023f64e7d4a84ea46ad218c9d03bd2,0.00294860771401689000
0x0353790bbdb68b0ecad4b759e92936f6f96cc4d0,0.00218553850000000000
0x0353db4511a23f2ef6ac1c23ca572821bbda5544,0.01351195300000000000
0x03546dba4f4c8f6f269834a46a0922cdf680e311,0.32465108591374570500
0x0356f85aef036ba28471882a4db8fe81447195dd,0.13205262736744196700
0x035941bda3e24f0d8a00b5c42c2cf727125a57d9,0.00768950758352803600
0x035c98e9d40c86eb6db6746d6003a5e27728e6dd,0.00203147595000000000
0x035f210e5d14054e8ae5a6cfa76d643aa200d56e,0.77596708400194996100
0x035f526883bd07543a85220436ca5187388b53a5,0.04085157882935606600
0x03638df94502181386a9a8b0382652d6ab3e5b08,0.32176247256228129700
0x036440ad48ba424419a3408202e31dd49425322e,0.07829981371890055800
0x03693602a75753dc2f7be8e0c01e89f205b90da2,0.44552349563602525300
0x036c65568cb373e8aa4457a1ec62080ec546df32,0.04141476373265061100
0x036de2944206a17fd594e345589edea74caa7097,0.00445529847231772200
0x03704c294cf48c229ec7cc6732655239b4404d5d,0.00482740166379807800
0x037213d0e6a1cd9f0f4a0426af492907f5bb0964,0.00191467504000000000
0x03787a5edcb55cb176cf9f1daf42722b7ef40694,0.00257965200000000000
0x037972453818d68e9c8a5b8018634c96ad27136e,0.00201467238350000000
0x037c8081903fef555fa6b2d10dd6e54efb2b60c8,0.02251907564831480200
0x037e414abacc799a598314153509b6b967608bf9,0.00255190070152762200
0x03838beb6ae40e4d48d8ecd874bbf855a94b311e,0.32940258412319438700
0x038420b4b2775eb747c1437b9a5df0d0e0e6d266,0.00532993935287045600
0x038487095179e4cfbd00fc5a438a36f07bb74e46,0.00239666151910000000
0x03848a24512debf7200420ce08022f5fc5bd0118,0.01091262700000000000
0x03872114a6581e035da8387159b00197ede5d0cb,0.04148067454090318500
0x038abc6172201f8160c913a0f558022603821265,0.01495418750000000000
0x038b3735433c18aa96449df5fca5317d96529c9c,0.01120166928106834000
0x038dbba79adb54641488b9609bbdc5b5a878f51b,0.00617672267008601100
0x03926e02bff7f1ed401192b8d825b5bce12e2b2d,0.00761407305575103000
0x039461cb50e209046484f8b25fa19d50134fcc27,0.00700797203393832000
0x03963e6e75a43f2c93f16eb085d8e9c24fbd5cfa,0.00408353895610000000
0x03973a267cda4e193a4130fa2c5130f7d063e4bb,0.02512994341790565800
0x0398c2c1310f256d0cabf0ac91b5d96851bc27ae,0.06167038849275349800
0x039f09d77654909327daf9216d2188295613ed9a,0.00822683800000000000
0x03a7b45147d29eaa59f7bfd4b72fecd4c4384fb1,0.01380219521102414800
0x03a91449346800d59971c1547d24f9bc6ba52ec8,0.00348321146165816300
0x03a94550fce860bb5ab0ef154c0895cf24eccde7,0.00153274323000000000
0x03aed6646dc5a6a8ed11dbbaff0703dcacecbde1,0.00331241300000000000
0x03af7a2b8aa6526d5447718ba7013ca8954d8a53,0.01993831134107154600
0x03aff122f13a2ebd73b7b881a36e4a304552727f,0.00496547181500000000
0x03b2682326446bdb0e51074ddec0c8e7fe42af7c,0.04830447297119145000
0x03b2bb195f81fd9ef0ca1a711264bd3acc85bf70,0.09309431442870083100
0x03b5378a2fdbed718b429ff4933abb4cad0ab142,0.00466620299753384200
0x03b63c76cb14279fcfd3c9135bd1d932c540a4d3,0.11023108812248057800
0x03b781ed7c08400fb146597459c78f470d09403e,0.03440468600000000000
0x03b7926f339b62a17f688dfd663682c56b6a5fd0,0.00510013244430962800
0x03b7a0d2c0af0b0bbfd5e0f7a1c26fae6fdacab9,0.00103544365000000000
0x03b99abd8565b090bfcac52518374381db1f08af,0.33258515276498692800
0x03ba8390239eda0426e415203c36ce8e0043ed13,0.09006481022046597600
0x03dbb3dd462e4d6f0b59e7033ed0670a0d9b54ee,0.04341739480000000000
0x03dc21b4d9fab4932c32484951a796894171c75c,0.00729322225420178100
0x03df4addfb568b338f6a0266f30458045bbefbf2,0.86422079049426578600
0x03e0d1e42f46a879b9273e8cd1f8102c8c6c5164,0.01361297858702553800
0x03e9e324483ede306e2be898a3433b4fb5fc7cac,0.00351317205000000000
0x03ec4ddf6e027b7a05da81ce21e2177162c4d85d,0.10653590388906572400
0x03ec5eeecff5a0c3d761ee026115ba24136ded5f,0.23721383913133849100
0x03f09e588d197c08befc81720cec9ceb0d88570b,0.00521176408970000000
